index,arousal_label,valence_label,subject_id,clip_id,dataset,logistics_noisy,ECG_1,ECG_2,ECG_3,ECG_4,ECG_5,ECG_6,ECG_7,ECG_8,ECG_9,ECG_10,ECG_11,ECG_12,ECG_13,ECG_14,GSR_1,GSR_2,GSR_3,GSR_4,GSR_5,GSR_6,GSR_7,GSR_8,GSR_9,GSR_10,GSR_11,GSR_12,GSR_13,GSR_14,GSR_15,GSR_16,GSR_17,GSR_18,GSR_19,GSR_20,GSR_21,GSR_22,GSR_23,GSR_24,GSR_25,GSR_26,GSR_27,GSR_28,GSR_29,GSR_30,GSR_31,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,EEG_11,EEG_12,EEG_13,EEG_14,EEG_15,EEG_16,EEG_17,EEG_18,EEG_19,EEG_20,EEG_21,EEG_22,EEG_23,EEG_24,EEG_25,EEG_26,EEG_27,EEG_28,EEG_29,EEG_30,EEG_31,EEG_32,EEG_33,EEG_34,EEG_35,EEG_36,EEG_37,EEG_38,EEG_39,EEG_40,EEG_41,EEG_42,EEG_43,EEG_44,EEG_45,EEG_46,EEG_47,EEG_48,EEG_49,EEG_50,EEG_51,EEG_52,EEG_53,EEG_54,EEG_55,EEG_56,EEG_57,EEG_58,EEG_59,EEG_60,EEG_61,EEG_62,EEG_63,EEG_64,EEG_65,EEG_66,EEG_67,EEG_68,EEG_69,EEG_70,EEG_71,EEG_72,EEG_73,EEG_74,EEG_75,EEG_76,EEG_77,EEG_78,EEG_79,EEG_80,EEG_81,EEG_82,EEG_83,EEG_84,EEG_85,EEG_86,EEG_87,EEG_88,logistics_cv_fold
1111,0,0,45,30,Test,False,-0.136167146,-0.409685476,-0.641314604,-0.38384638,-0.006647228000000001,-0.641314604,-0.330871695,-0.40959760700000003,-0.287010088,-0.24851290899999998,-0.31745777,-0.451112567,-0.565999396,0.194297794,0.106113551,0.2790887,-0.8052652220000001,0.862692053,-1.0,-0.901609944,1.0,-0.019443593000000002,-0.44000246200000004,0.024602508,-0.228816863,-0.047615607000000004,-0.9656729620000001,-0.317526209,-0.83592183,-0.32754285699999997,1.0,-0.528696829,-0.264911919,-1.0,-0.705116635,-0.561555794,-0.672749745,-1.0,-0.692780898,-0.561216277,-0.6814058140000001,0.663324958,-0.31965910399999997,-0.39905048299999996,-0.845528908,0.06642638099999999,0.158855425,0.183504225,0.405267955,-1.0,-0.85380352,-0.144146514,1.0,0.538573472,0.216974155,0.6818651859999999,-0.328127698,-1.0,-1.0,0.6419284160000001,-1.0,-0.628497919,-0.478483414,0.076243443,-0.35355339,0.361613533,-0.169030851,0.523056918,-1.0,-1.0,-0.6871578629999999,-1.0,1.0,-0.41929398799999995,-0.63130316,-0.24253562399999998,0.25250486699999997,-0.301511345,-1.0,-0.663228158,1.0,1.0,-1.0,-0.379754014,0.017076129,-0.07371866,-0.35355339,-0.292954389,-0.169030851,-1.0,-0.178624964,1.0,1.0,-1.0,-0.5917574760000001,-0.052338692,0.492400761,-0.35355339,-1.0,-0.169030851,-0.7922347259999999,-0.42782923700000003,0.981766631,0.543332038,-1.0,0.0,0.258312615,-0.423523521,-0.242535625,-0.333348236,-0.30151134399999996,-1.0,-1.0,-0.282969869,-0.197852417,0.267066503,0.621806674,-0.41205557200000004,0.362610596,-0.401609664,1.0,0.0,-0.37682095200000004,0.782928117,1.0,1.0,-0.907672859,-0.263324163,-0.15904400000000002,-0.838617485,-0.242535625,-0.828514335,-0.30151134399999996,-1
1112,1,0,45,31,Test,False,0.904023164,0.982213482,0.958877902,0.94136505,0.887776386,0.958877902,0.923823319,0.6848753340000001,0.666005183,0.833163385,0.610197975,0.7158769079999999,0.945860096,0.7789664059999999,0.269669761,1.0,0.37916848200000003,0.571236659,-1.0,0.306434752,0.771853755,1.0,0.733152092,0.626158063,0.929037395,1.0,0.259012119,-1.0,0.262473818,0.32748193800000003,0.668153105,0.858524187,0.861023965,0.9673769870000001,1.0,1.0,1.0,0.9580328859999999,1.0,1.0,1.0,1.0,-0.008340162,-0.39905048299999996,0.264270768,0.705587138,-0.270028283,0.656320081,0.910527368,0.629223993,-0.32487374399999996,-0.3358994,0.699774846,0.54050282,0.35256932700000004,0.085252909,0.644751425,-0.002085761,-0.30871783,-0.9249479270000001,-1.0,1.0,-0.08634211300000001,-0.58158315,-0.35355339,0.177829634,-0.169030851,-0.35654929799999996,1.0,-0.7316788009999999,-0.482882011,0.50988791,1.0,0.8828201059999999,-1.0,-0.24253562399999998,-0.7743982229999999,-0.301511345,-0.52264062,-0.476842186,1.0,1.0,-0.33692446,-0.379754014,1.0,-1.0,-0.35355339,-0.298636415,-0.169030851,-0.23203337899999998,-0.8145888240000001,-0.034437077999999996,-0.023840642999999998,-0.947615335,0.740976365,0.746172836,-0.6498342229999999,-0.35355339,0.092903742,-0.169030851,-1.0,-0.937381453,1.0,1.0,-0.092238536,0.0,1.0,-1.0,-0.242535625,-0.531135681,-0.30151134399999996,0.217374609,-0.534249833,-1.0,-1.0,1.0,1.0,0.16854336399999997,-0.26056945800000003,-0.401609664,0.00038369900000000004,0.0,-0.7946013740000001,-0.7427856909999999,0.544820318,0.297710519,-0.388797536,-0.263324163,0.999700516,-0.837392475,-0.242535625,-0.75651313,-0.30151134399999996,-1
1113,0,0,45,32,Test,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32225998899999997,-0.48799649700000003,0.053598979000000005,-0.872634335,-0.47447108299999996,0.508443471,1.0,-0.41857232299999997,0.869437785,0.667149228,1.0,1.0,0.457783591,0.43876987799999995,-0.053562405,0.44218188,1.0,0.925565193,0.935270158,0.774689953,0.951916103,0.907031393,0.852776093,0.765788083,0.8589757659999999,0.908297971,0.8636135890000001,0.12060453800000001,0.285534762,1.0,-0.296106348,0.345635742,0.41466970200000003,-0.146578424,-0.13928637900000002,-0.047768875,-0.401583359,-0.52742114,-0.24746851600000003,0.756904275,-1.0,0.909884505,0.353222583,-0.424102839,-0.311093461,-1.0,1.0,0.597701907,0.167392929,-1.0,-0.35355339,0.085359054,-0.169030851,-1.0,0.17364222899999998,-1.0,1.0,-1.0,-0.697521458,-0.023657497000000003,0.021831293999999998,-0.24253562399999998,-0.04559143400000001,-0.301511345,0.172780231,-0.442577273,-0.8389808459999999,-0.811175992,0.31570240899999996,-0.379754014,0.512713152,-1.0,-0.35355339,0.014664821000000001,-0.169030851,-0.673792363,-0.716458013,-0.889292561,-0.902032388,0.902757536,0.96043134,0.7826939959999999,-1.0,-0.35355339,-1.0,-0.169030851,1.0,0.983097584,-0.608918194,-0.525450578,0.230924254,0.0,1.0,-0.05357933,-0.242535625,-0.015855581,-0.30151134399999996,1.0,1.0,-0.6365171470000001,-0.8138338070000001,0.851654641,-0.6371930179999999,1.0,-0.259626674,-0.401609664,-0.564625198,0.0,1.0,0.914894256,1.0,1.0,-1.0,-0.263324163,1.0,-0.05265054,-0.242535625,-0.35359126,-0.30151134399999996,-1
1114,0,0,45,33,Test,False,0.910017266,0.879384787,0.7060390440000001,0.679097473,0.9259045990000001,0.7060390440000001,0.452791196,0.9162918529999999,0.819304281,0.535549724,0.635024648,0.5728202960000001,0.29929907,1.0,0.15017109,-0.074903975,-0.862871267,0.97993691,0.38519423399999997,-0.9080197440000001,-0.276702289,-0.081577715,-0.176529505,-0.137134895,-0.058774112,-0.283195795,-0.974807084,0.038930507,-0.896039409,-0.654868178,-0.534522484,-0.300154076,-0.14613137,-0.231491525,-0.336448204,-0.381947353,-0.34693390399999996,-0.234060369,-0.349224676,-0.38110791299999996,-0.34856387899999997,-0.42211588200000005,-0.5599269179999999,0.357045169,-0.561346162,-0.837250698,0.9444108809999999,0.017531041,-1.0,1.0,1.0,1.0,-1.0,0.39595865799999996,0.393599395,0.68299943,-0.761310226,0.04361967,-0.760494997,-0.5280701999999999,-1.0,0.930312314,-0.044050738,0.477936443,-0.35355339,0.19792997,-0.169030851,0.897403108,1.0,-0.39596662,-0.649811235,0.146645513,-0.0038915959999999998,1.0,0.020609338999999997,-0.24253562399999998,-1.0,-0.301511345,1.0,1.0,0.725063847,0.738458059,-1.0,-0.379754014,1.0,-0.799835174,-0.35355339,-0.312431544,-0.169030851,1.0,1.0,1.0,1.0,-1.0,-0.5917574760000001,0.875513688,-1.0,-0.35355339,-0.154699472,-0.169030851,1.0,1.0,1.0,0.638057016,-1.0,0.0,0.686642454,-0.055402177000000004,-0.242535625,-0.008374342,-0.30151134399999996,1.0,1.0,1.0,1.0,-1.0,-0.6371930179999999,-0.122223741,-1.0,-0.401609664,0.05206463,0.0,1.0,1.0,1.0,0.7682286909999999,-0.907457752,-0.263324163,-0.43065382399999996,-0.054121012,-0.242535625,-0.009354039,-0.30151134399999996,-1
1115,0,1,45,34,Test,False,1.0,1.0,0.946360166,1.0,1.0,0.946360166,0.78834957,0.410544576,0.333976609,0.411176718,1.0,0.9752879090000001,0.448713875,0.09590176800000001,0.15068944,0.167033119,-0.47545257399999996,0.756887093,0.139694458,-0.57526804,0.771853755,-0.636705778,0.7418577609999999,0.645852115,0.21683981300000002,0.222341681,-0.627938563,-0.203981568,-0.523796134,-0.329681858,0.06681531,0.724674672,0.25923229999999997,0.33622286799999995,0.405169879,0.473972823,0.427856057,0.328147949,0.419387789,0.475325192,0.425927414,-0.964836303,-0.060217310999999996,0.357045169,0.040241369,-0.25795984,0.056195373,-0.13519242199999998,0.23686607199999998,-1.0,-0.83596328,-0.411988219,-0.022525955,-0.10484104300000001,1.0,0.161166099,0.780958941,-1.0,0.143343695,-0.6407162710000001,0.986972415,0.732096172,0.548015323,0.47992552899999996,-0.35355339,0.058607797,-0.169030851,0.684663439,1.0,0.27855097100000004,-0.809412318,0.800226124,-0.25319249899999996,-1.0,0.673438544,-0.24253562399999998,1.0,-0.301511345,-1.0,-0.860973332,0.050586625999999996,-0.063063014,0.3128787,-0.379754014,0.006221501999999999,-0.79869902,-0.35355339,-0.680277683,-0.169030851,-0.735223607,-0.35407906299999997,1.0,1.0,-1.0,-0.5917574760000001,-0.083264088,0.761123258,-0.35355339,-0.032132029,-0.169030851,-0.980962404,-0.730580755,-0.10283770800000001,-0.345023408,0.38583009100000004,0.0,0.071086916,-0.05357933,-0.242535625,-0.923256495,-0.30151134399999996,-1.0,-1.0,0.466817023,0.9108893159999999,-1.0,0.919842371,-0.055753288,-1.0,-0.401609664,-0.151313422,0.0,-1.0,-1.0,-0.877761033,-0.763605235,0.478409518,-0.263324163,-0.269587195,-0.05265054,-0.242535625,0.9410580140000001,-0.30151134399999996,-1
1116,1,0,45,35,Test,False,0.5183769429999999,0.5149792679999999,0.45768262299999996,0.44602820299999996,0.514884699,0.45768262299999996,0.194391087,0.575315118,0.675555905,0.7153563000000001,0.298883898,0.517413408,0.461539727,0.41915533200000005,-1.0,-0.451360516,0.099164159,-0.7986562779999999,-0.362955931,-0.393901066,0.771853755,0.009726243,0.34414938700000003,0.43073492,0.714786467,0.5804983770000001,0.653762731,1.0,1.0,1.0,0.668153105,1.0,1.0,0.8269008059999999,0.940188433,0.9710847909999999,0.929013814,0.8414405559999999,0.923562258,0.968802042,0.925180252,-0.964836303,1.0,1.0,0.49281975200000006,0.221543692,0.8097456820000001,0.628972202,-0.598893778,0.312935855,0.574772621,-0.023695005,-1.0,-0.177506054,0.09678191300000001,0.085252909,0.175156637,-0.16420979900000002,0.739756588,-0.087804597,0.09083095199999999,-0.780139648,0.590214159,0.478930831,-0.35355339,-0.025477287,-0.169030851,-0.14983369,-1.0,-0.13350694,0.319176157,1.0,-0.096789745,1.0,-1.0,-0.24253562399999998,-1.0,-0.301511345,1.0,1.0,1.0,1.0,-1.0,-0.379754014,-0.19668515399999997,0.654555784,-0.35355339,1.0,-0.169030851,1.0,0.558059641,-1.0,-1.0,0.267627817,1.0,-1.0,1.0,-0.35355339,1.0,-0.169030851,1.0,0.947683383,0.7721952740000001,0.40034394799999995,-1.0,0.0,-0.27941652699999997,-0.054490896,-0.242535625,1.0,-0.30151134399999996,1.0,0.368685121,-1.0,-0.9708541690000001,1.0,-0.230545578,-1.0,1.0,-0.401609664,0.507430754,0.0,0.036593886,-0.728420863,-1.0,-0.827871001,-0.432001289,1.0,-0.694157852,0.730620693,-0.242535625,1.0,-0.30151134399999996,-1
1117,1,1,46,0,Train,False,-0.322616058,-0.34756523200000006,-0.46070577799999995,-0.469191884,-1.0,-0.46070577799999995,-0.039920223,-0.597524042,-0.7256353240000001,-0.74231581,1.0,1.0,-0.576161186,-1.0,0.45519260100000003,-0.998025162,0.48296793600000004,-0.857238831,0.794751219,0.6038166110000001,-0.8944271909999999,-0.762884137,-0.153369557,0.174440512,0.43505607,0.367759691,-0.10560094,0.113056374,-0.19247357399999998,-0.312743741,-0.71439192,-0.254743825,0.205059257,-0.12095992300000001,-0.23912758,-0.240382882,-0.21280990100000002,-0.117895247,-0.214457913,-0.23973482899999998,-0.211519035,-0.428571429,-0.265343842,-0.718402669,-0.221914681,-1.0,1.0,1.0,-1.0,0.994728437,1.0,0.836768133,0.392842385,-0.9962804479999999,-0.430622206,0.669946657,0.12790778,1.0,0.810591072,-0.48831510100000003,0.693295965,-0.637993389,-1.0,1.0,-0.30151134399999996,1.0,-0.24253561199999998,-1.0,0.919356362,0.830732928,-0.22312495699999998,-0.041972217,0.651737859,-1.0,1.0,0.0,1.0,-0.35355338799999997,0.648602158,1.0,1.0,1.0,-1.0,-0.492576394,-0.186470582,1.0,-0.24253562399999998,-0.167531551,-0.24253562399999998,0.290026701,0.043095962,-1.0,-1.0,1.0,-0.497147446,-0.5156633389999999,1.0,-0.242535618,0.61014777,-0.301511342,0.134232868,-0.07928312400000001,-0.393541188,-0.410409298,-0.29281410199999997,-0.277647173,-0.11685525199999999,-0.10113852599999999,-0.35355338,0.013732726,-0.169030851,0.265812565,0.36727094,0.099732057,-0.18996265699999998,-0.220843338,-0.568632678,-0.34274602200000004,1.0,-0.301511338,0.44983386299999994,-0.24253562399999998,0.7458414879999999,0.161659335,-0.8292631229999999,-0.7613165690000001,0.280861978,-0.500147231,-0.01226433,0.763586963,-0.301511333,-0.887440097,-0.24253562399999998,417
1118,1,0,46,1,Train,False,-0.8673392,-0.699746243,-1.0,0.009173437,-0.666357392,-1.0,-0.688184882,0.311546854,0.311671059,0.126874598,0.36742253,-0.013353401,0.9406208290000001,1.0,-1.0,-0.997043899,1.0,-1.0,-0.622971492,1.0,0.715541753,0.569899654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.115224503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.857142857,1.0,1.0,1.0,-0.566161321,-0.412357099,-0.09465706900000001,0.346669845,-1.0,-0.846894535,1.0,-0.6330497279999999,-1.0,-1.0,-1.0,0.80619929,-0.000755986,-0.383302604,0.15994205,-0.505087516,-0.007135781999999999,-1.0,0.769673942,-0.30151134399999996,0.610570724,-0.24253561199999998,-0.09856978699999999,-0.578410266,-0.37421862100000003,0.300971049,0.059825909000000004,-0.548159783,0.806668272,1.0,0.0,-0.326447072,-0.35355338799999997,-1.0,-1.0,-0.04661948900000001,-0.106949951,-0.734688751,-0.492576394,-0.352439976,0.548295686,-0.24253562399999998,-0.07919547099999999,-0.24253562399999998,-1.0,-1.0,0.6311171329999999,0.45063979299999996,-0.581742103,-0.497147446,0.387473411,0.137839588,-0.242535618,0.023406697,-0.301511342,-1.0,-0.91134444,0.9686289659999999,0.527831229,-0.8518358559999999,-0.277647173,0.105597396,-1.0,-0.35355338,-0.24800622,-0.169030851,-1.0,-1.0,1.0,1.0,-0.7677518990000001,1.0,-0.048920824,0.569946866,-0.301511338,-0.036333248,-0.24253562399999998,-1.0,-0.9360411559999999,-0.250180501,-0.1331275,-0.226264988,-0.500147231,0.304398727,-0.116618161,-0.301511333,-0.257228398,-0.24253562399999998,738
1119,1,0,46,2,Train,False,1.0,1.0,1.0,0.994393854,0.84981494,1.0,1.0,1.0,-0.7990229320000001,-1.0,-1.0,1.0,1.0,-0.918822747,-1.0,-1.0,1.0,-1.0,0.645721867,1.0,-0.089442719,-0.508399105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890645648,0.115224503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9456280459999999,-1.0,0.078214619,0.14035592800000002,-0.6626810870000001,1.0,1.0,-1.0,-1.0,-0.356789125,1.0,0.51050293,1.0,-0.084701185,-1.0,-1.0,-0.880315359,-0.089971804,0.23368767,-0.31666326100000003,0.461515374,0.145971089,-0.30151134399999996,-1.0,-0.24253561199999998,0.451198118,1.0,1.0,-0.18791382899999998,0.9599676429999999,-1.0,-0.286244286,0.743683089,0.0,-0.157741622,-0.35355338799999997,0.286670496,-0.003703785,-0.9789661590000001,-0.8132646729999999,1.0,-0.492576394,-1.0,1.0,-0.24253562399999998,-0.227072109,-0.24253562399999998,0.61003532,-0.323470839,-0.891223952,-0.504010022,-1.0,1.0,-0.9584494259999999,-0.6618543570000001,-0.242535618,0.513842514,-0.301511342,1.0,1.0,0.74254493,0.5838554979999999,-1.0,-0.277647173,-1.0,0.828854091,-0.35355338,-0.084931769,-0.169030851,0.308335636,-0.09482919199999999,-0.9239167690000001,-0.9358986659999999,1.0,-0.568632678,-0.519012515,0.565121179,-0.301511338,0.433564746,-0.24253562399999998,0.339780195,-0.042919716,-1.0,-1.0,1.0,-0.500147231,-0.9132413770000001,1.0,-0.301511333,0.058160575,-0.24253562399999998,508
1120,0,0,46,3,Train,False,-0.540717652,-0.415954149,-0.274480035,-0.170824222,0.10420134199999999,-0.274480035,-0.24369442300000002,0.244906911,-0.138338819,0.390258517,0.252209819,-0.42195584399999997,0.622795763,0.413421115,0.413733863,0.62851868,-1.0,1.0,-1.0,-0.942489633,0.715541753,1.0,-0.091085441,-0.495998683,-0.621526158,-0.740434041,-0.647240712,-0.483827182,-0.684498973,-0.456127216,0.9448409259999999,-0.148311912,-0.662296491,-0.323306888,-0.264357336,-0.22476727600000002,-0.264351278,-0.328928265,-0.26535310300000003,-0.223427099,-0.26216451,-0.428571429,-0.41289642200000004,0.316097174,-0.506107884,0.039843428,-1.0,-0.390531742,1.0,0.280884959,-1.0,-0.146846921,0.348562197,0.812293565,0.221230727,-0.27240964,0.753721847,-0.086276928,-0.29408765600000003,0.224704257,0.936308349,-0.618688232,1.0,-0.474336275,-0.30151134399999996,-0.6233506999999999,-0.24253561199999998,0.026111584,-0.77882783,0.42411790899999996,-0.6987533579999999,0.18932374800000001,0.350027863,1.0,1.0,0.0,-0.396393586,-0.35355338799999997,-0.446930049,-0.343352214,-0.3331147,-0.551008167,0.623586086,-0.492576394,1.0,1.0,-0.24253562399999998,-0.488232505,-0.24253562399999998,-0.529165467,-0.556980236,0.593848415,0.708816453,-1.0,-0.497147446,0.118074666,0.13410502800000001,-0.242535618,0.10198079800000001,-0.301511342,0.185943245,0.856572571,0.675726893,0.298856154,0.282174569,-0.277647173,0.120373409,-0.10288635900000001,-0.35355338,-0.36617631100000003,-0.169030851,-0.35815489899999997,-0.529796401,-0.40763282100000003,-0.48731584,0.764109255,0.911789738,1.0,-0.316463008,-0.301511338,0.033378425,-0.24253562399999998,-0.948812614,-0.715798426,-0.746547179,-0.7366916459999999,1.0,-0.500147231,-0.117310546,0.761655777,-0.301511333,-0.337394955,-0.24253562399999998,207
1121,1,0,46,4,Train,False,0.9666983159999999,0.439821733,-0.41219942600000004,-0.515145339,0.82459682,-0.41219942600000004,-0.206616355,-1.0,-1.0,-1.0,1.0,0.254880915,-0.272375985,-1.0,0.41893747200000003,0.3522949,-0.885670464,0.9454864390000001,0.794751219,-0.718162344,-0.8944271909999999,-0.762884137,-1.0,-0.943615237,-0.875067872,-0.893572976,-0.567559699,-0.381020235,-0.6341492360000001,-0.480206164,-0.71439192,-1.0,-0.902855638,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.428571429,-0.42966596100000004,-0.718402669,-0.492959305,0.650894172,0.835936131,-0.348520888,-0.075035358,-1.0,-0.494463173,1.0,0.082340053,0.51050293,0.950820133,0.666132637,-0.907473874,1.0,-0.55606316,-0.053941577000000004,-0.8337953790000001,-0.0047681929999999996,-0.423845132,1.0,1.0,0.46549277299999997,-0.24253561199999998,-0.115354225,-0.362206006,-0.724567623,0.466661231,0.587841653,0.286097854,0.18198988800000002,-0.09740738,0.0,-0.23243845,1.0,1.0,0.87541581,0.23854350100000002,0.09125977,-1.0,-0.492576394,0.19254140399999997,-1.0,1.0,-0.361703055,-0.24253562399999998,1.0,1.0,0.7530613690000001,0.605376967,-1.0,-0.497147446,1.0,0.930064412,1.0,0.052384942999999996,-0.301511342,1.0,1.0,0.22170114,-0.113916571,0.28752959899999997,-0.277647173,0.43552057299999997,-0.10288635900000001,1.0,-0.453935521,-0.169030851,0.076710929,0.47395024799999996,1.0,1.0,-0.761001962,-0.568632678,0.13924758,1.0,1.0,0.273261229,-0.24253562399999998,1.0,1.0,0.623339739,0.167802015,-0.47764861,-0.500147231,-0.055228587999999995,-1.0,1.0,-0.47341700700000006,-0.24253562399999998,770
1122,1,1,46,5,Train,False,-0.343267628,0.016738281,0.499465425,0.006393741999999999,-0.26691791800000003,0.499465425,0.26818190399999997,-0.586501997,-1.0,-0.25064215300000003,0.657985391,1.0,1.0,-0.7896071809999999,0.48881098,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.914727293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.428571429,0.862343195,0.316097174,1.0,-0.891467342,-0.781364691,-1.0,0.7347630409999999,0.37608358799999997,-0.12791523,0.636172104,-0.756035076,0.20743931399999999,-0.25346087300000003,0.47654739100000004,-0.338316949,-1.0,0.9437221929999999,-0.08909716599999999,-0.12942330900000001,-0.184692307,-0.113982789,1.0,-0.30151134399999996,0.24007854,-0.24253561199999998,0.12098663,-0.6175099829999999,-0.393771004,-0.663618998,0.48963206600000003,-0.933561249,0.85824685,1.0,0.0,-0.29911908600000003,-0.35355338799999997,-0.290711441,-0.48935566399999997,0.40966053,0.6831967059999999,-0.345086843,-0.492576394,0.142845222,-1.0,-0.24253562399999998,-0.289402094,-0.24253562399999998,0.075790603,0.047153862000000005,0.578875816,0.324172723,-0.375099148,-0.497147446,1.0,0.133358816,-0.242535618,0.094453206,-0.301511342,-0.48255126299999995,0.355359718,1.0,1.0,-1.0,-0.277647173,1.0,-0.10375986599999999,-0.35355338,-0.993205517,-0.169030851,0.222784895,0.37576240200000005,0.06477695900000001,-0.33791738200000004,0.6321697589999999,-0.568632678,0.824124118,-1.0,-0.301511338,-0.243913832,-0.24253562399999998,-0.509345876,-0.130748907,1.0,1.0,-1.0,-0.500147231,1.0,-0.12158562199999999,-0.301511333,-0.5800258389999999,-0.24253562399999998,265
1123,1,1,46,6,Train,False,-1.0,-0.839971221,-0.638113924,-0.0804073,-1.0,-0.638113924,-0.260088049,0.156609974,-0.07346953099999999,-0.10195511199999999,0.658909485,-0.469025996,-0.410516925,-0.199624548,-1.0,-1.0,1.0,-1.0,0.794751219,1.0,-0.8944271909999999,-0.762884137,-0.495705237,-0.593453641,-0.586862226,-0.20234882699999998,1.0,1.0,1.0,-0.095916796,-0.71439192,0.392792091,0.27150156,0.467105216,0.422427834,0.41530196399999997,0.42273238,0.47232998299999995,0.429735462,0.415140871,0.429397061,0.857142857,-0.237717696,-0.718402669,0.607247456,-1.0,1.0,-0.254803107,-0.961325309,0.646350933,0.5825332320000001,0.167465198,-1.0,-1.0,-0.074602245,-0.647826551,0.205938725,-1.0,-1.0,1.0,-1.0,-0.555519611,0.9927532920000001,0.141086779,-0.30151134399999996,-0.8338399540000001,-0.24253561199999998,-0.021744878999999998,0.549906539,-0.534862925,-0.664190596,0.081116899,1.0,0.910379563,1.0,0.0,-0.31211620100000004,-0.35355338799999997,0.568544468,1.0,1.0,1.0,-1.0,-0.492576394,0.082764714,1.0,-0.24253562399999998,-0.45011587299999994,-0.24253562399999998,1.0,0.760140253,-0.211783334,-0.477425119,0.156341445,-0.497147446,0.037097339,-0.6618543570000001,-0.242535618,-1.0,-0.301511342,1.0,1.0,0.34581018,0.089039638,0.274142023,-0.277647173,-0.23288397100000002,0.821517552,-0.35355338,0.045607311,-0.169030851,0.598411602,1.0,1.0,1.0,-1.0,-0.568632678,0.159064598,-0.316463008,-0.301511338,-1.0,-0.24253562399999998,1.0,1.0,1.0,1.0,-1.0,-0.500147231,-0.417399044,1.0,-0.301511333,0.406628895,-0.24253562399999998,600
1124,1,0,46,7,Train,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.61218096,-0.678008183,-0.33928869100000003,1.0,-1.0,-1.0,0.32331456,0.306717891,0.41514832399999996,0.906112534,-0.36248923200000005,0.890021871,-0.27826012,-0.755899288,0.715541753,0.029934618,-0.086767785,0.082294431,0.13657205,0.3007219,-0.580821887,-0.587367536,-0.46189067,-0.148255911,0.115224503,-0.0134685,0.29891935399999997,0.832683478,0.707206132,0.65057228,0.707539184,0.826997109,0.7080405559999999,0.64991244,0.707874575,-1.0,-0.121739123,1.0,-0.401227027,0.015216003999999998,-0.226747402,0.780508118,-0.667769342,1.0,0.8410663890000001,-0.320240447,0.552625611,-0.241568012,1.0,0.669946657,-0.289155548,-0.794067275,0.172717376,-0.7717406840000001,1.0,-0.600475296,-1.0,0.7676360109999999,-0.30151134399999996,1.0,-0.24253561199999998,-0.429804796,0.587351637,0.7552954340000001,-0.10710026,0.037228276,-0.132241682,0.650321657,-1.0,0.0,-0.280167817,-0.35355338799999997,-0.257824289,0.598171595,1.0,1.0,-1.0,-0.492576394,1.0,-1.0,-0.24253562399999998,-0.8133652229999999,-0.24253562399999998,1.0,1.0,1.0,1.0,-1.0,-0.497147446,0.518597208,-0.660610087,-0.242535618,-0.591709254,-0.301511342,-0.498437717,-0.636056209,-0.445443808,-0.33417131899999997,0.8508423279999999,-0.277647173,0.10510886400000001,0.8308932290000001,-0.35355338,-0.163469159,-0.169030851,-0.666344216,-0.475796912,0.33761726,0.22906507,0.154391044,-0.568632678,0.49607855700000003,-1.0,-0.301511338,-1.0,-0.24253562399999998,-0.750897567,-0.588903324,0.21565685,-0.012451597,-0.368329753,-0.500147231,0.342600625,0.763586963,-0.301511333,-0.875880544,-0.24253562399999998,165
